,Category,Day,Month,Label,SequenceNumber,Set,Path1,Path2,Path3,Path4,Path9,Path10,Path11,Path12,Path13,Path14,Path15,Path16,Path17,Path18,Path19,Path20,Path21,Path22
10,no_voice,9,12,turn-off,2752,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch1/002752.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch2/002752.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch3/002752.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch4/002752.png,,,,,,,,,,,,,,
11,no_voice,9,12,turn-off,4350,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch1/004350.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch2/004350.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch3/004350.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch4/004350.png,,,,,,,,,,,,,,
12,no_voice,9,12,lights-on,582,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch1/000582.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch2/000582.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch3/000582.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch4/000582.png,,,,,,,,,,,,,,
13,no_voice,9,12,lights-on,3184,Testing,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch1/003184.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch2/003184.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch3/003184.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch4/003184.png,,,,,,,,,,,,,,
14,no_voice,9,12,turn-off,623,Validation,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch1/000623.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch2/000623.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch3/000623.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch4/000623.png,,,,,,,,,,,,,,
15,no_voice,9,12,turn-off,3524,Testing,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch1/003524.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch2/003524.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch3/003524.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch4/003524.png,,,,,,,,,,,,,,
16,no_voice,9,12,lights-on,2810,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch1/002810.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch2/002810.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch3/002810.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch4/002810.png,,,,,,,,,,,,,,
17,no_voice,9,12,lights-on,252,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch1/000252.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch2/000252.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch3/000252.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch4/000252.png,,,,,,,,,,,,,,
18,no_voice,9,12,lights-on,2844,Testing,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch1/002844.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch2/002844.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch3/002844.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch4/002844.png,,,,,,,,,,,,,,
19,no_voice,9,12,turn-off,2151,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch1/002151.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch2/002151.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch3/002151.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch4/002151.png,,,,,,,,,,,,,,
20,no_voice,9,12,turn-off,1601,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch1/001601.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch2/001601.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch3/001601.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch4/001601.png,,,,,,,,,,,,,,
21,no_voice,9,12,turn-off,4061,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch1/004061.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch2/004061.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch3/004061.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch4/004061.png,,,,,,,,,,,,,,
22,no_voice,9,12,lights-on,510,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch1/000510.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch2/000510.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch3/000510.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch4/000510.png,,,,,,,,,,,,,,
23,no_voice,9,12,turn-off,2914,Testing,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch1/002914.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch2/002914.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch3/002914.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch4/002914.png,,,,,,,,,,,,,,
24,no_voice,9,12,lights-on,2814,Testing,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch1/002814.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch2/002814.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch3/002814.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch4/002814.png,,,,,,,,,,,,,,
25,no_voice,9,12,turn-off,2553,Validation,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch1/002553.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch2/002553.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch3/002553.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch4/002553.png,,,,,,,,,,,,,,
26,no_voice,9,12,turn-off,3571,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch1/003571.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch2/003571.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch3/003571.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch4/003571.png,,,,,,,,,,,,,,
27,no_voice,9,12,lights-on,1731,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch1/001731.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch2/001731.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch3/001731.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch4/001731.png,,,,,,,,,,,,,,
28,no_voice,9,12,turn-off,2071,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch1/002071.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch2/002071.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch3/002071.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch4/002071.png,,,,,,,,,,,,,,
29,no_voice,9,12,turn-off,373,Validation,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch1/000373.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch2/000373.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch3/000373.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch4/000373.png,,,,,,,,,,,,,,
30,no_voice,9,12,turn-off,4011,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch1/004011.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch2/004011.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch3/004011.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch4/004011.png,,,,,,,,,,,,,,
31,no_voice,9,12,lights-on,4044,Testing,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch1/004044.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch2/004044.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch3/004044.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch4/004044.png,,,,,,,,,,,,,,
32,no_voice,9,12,lights-on,913,Validation,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch1/000913.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch2/000913.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch3/000913.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch4/000913.png,,,,,,,,,,,,,,
33,no_voice,9,12,lights-on,4092,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch1/004092.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch2/004092.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch3/004092.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch4/004092.png,,,,,,,,,,,,,,
34,no_voice,9,12,lights-on,4182,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch1/004182.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch2/004182.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch3/004182.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch4/004182.png,,,,,,,,,,,,,,
35,no_voice,9,12,turn-off,2372,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch1/002372.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch2/002372.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch3/002372.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch4/002372.png,,,,,,,,,,,,,,
36,no_voice,9,12,turn-off,3004,Testing,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch1/003004.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch2/003004.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch3/003004.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch4/003004.png,,,,,,,,,,,,,,
37,no_voice,9,12,lights-on,2022,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch1/002022.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch2/002022.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch3/002022.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch4/002022.png,,,,,,,,,,,,,,
38,no_voice,9,12,turn-off,2084,Testing,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch1/002084.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch2/002084.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch3/002084.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch4/002084.png,,,,,,,,,,,,,,
39,no_voice,9,12,turn-off,1523,Validation,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch1/001523.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch2/001523.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch3/001523.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch4/001523.png,,,,,,,,,,,,,,
40,no_voice,9,12,turn-off,2523,Validation,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch1/002523.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch2/002523.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch3/002523.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch4/002523.png,,,,,,,,,,,,,,
41,no_voice,9,12,lights-on,1163,Validation,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch1/001163.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch2/001163.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch3/001163.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch4/001163.png,,,,,,,,,,,,,,
42,no_voice,9,12,lights-on,2293,Validation,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch1/002293.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch2/002293.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch3/002293.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch4/002293.png,,,,,,,,,,,,,,
43,no_voice,9,12,lights-on,2700,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch1/002700.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch2/002700.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch3/002700.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch4/002700.png,,,,,,,,,,,,,,
44,no_voice,9,12,lights-on,3003,Validation,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch1/003003.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch2/003003.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch3/003003.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch4/003003.png,,,,,,,,,,,,,,
45,no_voice,9,12,lights-on,1981,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch1/001981.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch2/001981.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch3/001981.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch4/001981.png,,,,,,,,,,,,,,
46,no_voice,9,12,turn-off,1344,Testing,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch1/001344.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch2/001344.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch3/001344.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch4/001344.png,,,,,,,,,,,,,,
47,no_voice,9,12,turn-off,2181,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch1/002181.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch2/002181.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch3/002181.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch4/002181.png,,,,,,,,,,,,,,
48,no_voice,9,12,lights-on,171,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch1/000171.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch2/000171.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch3/000171.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch4/000171.png,,,,,,,,,,,,,,
49,no_voice,9,12,lights-on,3182,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch1/003182.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch2/003182.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch3/003182.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch4/003182.png,,,,,,,,,,,,,,
50,no_voice,9,12,lights-on,2590,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch1/002590.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch2/002590.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch3/002590.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch4/002590.png,,,,,,,,,,,,,,
51,no_voice,9,12,turn-off,2422,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch1/002422.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch2/002422.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch3/002422.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch4/002422.png,,,,,,,,,,,,,,
52,no_voice,9,12,lights-on,1153,Validation,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch1/001153.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch2/001153.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch3/001153.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch4/001153.png,,,,,,,,,,,,,,
53,no_voice,9,12,turn-off,2643,Validation,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch1/002643.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch2/002643.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch3/002643.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/turn-off/ch4/002643.png,,,,,,,,,,,,,,
54,no_voice,9,12,lights-on,992,Training,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch1/000992.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch2/000992.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch3/000992.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch4/000992.png,,,,,,,,,,,,,,
55,no_voice,9,12,lights-on,3554,Testing,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch1/003554.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch2/003554.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch3/003554.png,/Users/kyy/cerebro_train/images_scaled/taylor_12_09/no_voice/12_09/lights-on/ch4/003554.png,,,,,,,,,,,,,,
