,Category,Day,Month,Label,SequenceNumber,Set,Path1,Path2,Path3,Path4,Path9,Path10,Path11,Path12,Path13,Path14,Path15,Path16,Path17,Path18,Path19,Path20,Path21,Path22
25,no_voice,11,12,turn-off,3760,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch1/003760.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch2/003760.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch3/003760.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch4/003760.png,,,,,,,,,,,,,,
26,no_voice,11,12,lights-on,413,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch1/000413.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch2/000413.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch3/000413.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch4/000413.png,,,,,,,,,,,,,,
27,no_voice,11,12,turn-off,580,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch1/000580.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch2/000580.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch3/000580.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch4/000580.png,,,,,,,,,,,,,,
28,no_voice,11,12,lights-on,2732,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch1/002732.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch2/002732.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch3/002732.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch4/002732.png,,,,,,,,,,,,,,
29,no_voice,11,12,lights-on,2870,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch1/002870.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch2/002870.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch3/002870.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch4/002870.png,,,,,,,,,,,,,,
30,no_voice,11,12,turn-off,2460,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch1/002460.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch2/002460.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch3/002460.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch4/002460.png,,,,,,,,,,,,,,
31,no_voice,11,12,lights-on,3041,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch1/003041.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch2/003041.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch3/003041.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch4/003041.png,,,,,,,,,,,,,,
32,no_voice,11,12,turn-off,320,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch1/000320.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch2/000320.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch3/000320.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch4/000320.png,,,,,,,,,,,,,,
33,no_voice,11,12,lights-on,2681,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch1/002681.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch2/002681.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch3/002681.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch4/002681.png,,,,,,,,,,,,,,
34,no_voice,11,12,lights-on,4272,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch1/004272.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch2/004272.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch3/004272.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch4/004272.png,,,,,,,,,,,,,,
35,no_voice,11,12,turn-off,1972,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch1/001972.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch2/001972.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch3/001972.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch4/001972.png,,,,,,,,,,,,,,
36,no_voice,11,12,lights-on,110,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch1/000110.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch2/000110.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch3/000110.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch4/000110.png,,,,,,,,,,,,,,
37,no_voice,11,12,lights-on,351,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch1/000351.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch2/000351.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch3/000351.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch4/000351.png,,,,,,,,,,,,,,
38,no_voice,12,12,turn-off,4014,Testing,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/turn-off/ch1/004014.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/turn-off/ch2/004014.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/turn-off/ch3/004014.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/turn-off/ch4/004014.png,,,,,,,,,,,,,,
39,no_voice,11,12,turn-off,2943,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch1/002943.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch2/002943.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch3/002943.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch4/002943.png,,,,,,,,,,,,,,
40,no_voice,12,12,lights-on,3483,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/lights-on/ch1/003483.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/lights-on/ch2/003483.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/lights-on/ch3/003483.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/lights-on/ch4/003483.png,,,,,,,,,,,,,,
41,no_voice,12,12,turn-off,4394,Testing,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/turn-off/ch1/004394.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/turn-off/ch2/004394.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/turn-off/ch3/004394.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/turn-off/ch4/004394.png,,,,,,,,,,,,,,
42,no_voice,11,12,turn-off,3012,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch1/003012.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch2/003012.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch3/003012.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch4/003012.png,,,,,,,,,,,,,,
43,no_voice,12,12,lights-on,443,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/lights-on/ch1/000443.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/lights-on/ch2/000443.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/lights-on/ch3/000443.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/lights-on/ch4/000443.png,,,,,,,,,,,,,,
44,no_voice,11,12,turn-off,381,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch1/000381.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch2/000381.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch3/000381.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch4/000381.png,,,,,,,,,,,,,,
45,no_voice,12,12,lights-on,3632,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/lights-on/ch1/003632.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/lights-on/ch2/003632.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/lights-on/ch3/003632.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/lights-on/ch4/003632.png,,,,,,,,,,,,,,
46,no_voice,12,12,turn-off,4382,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/turn-off/ch1/004382.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/turn-off/ch2/004382.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/turn-off/ch3/004382.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/turn-off/ch4/004382.png,,,,,,,,,,,,,,
47,no_voice,11,12,turn-off,170,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch1/000170.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch2/000170.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch3/000170.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch4/000170.png,,,,,,,,,,,,,,
48,no_voice,11,12,lights-on,42,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch1/000042.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch2/000042.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch3/000042.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch4/000042.png,,,,,,,,,,,,,,
49,no_voice,12,12,lights-on,4101,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/lights-on/ch1/004101.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/lights-on/ch2/004101.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/lights-on/ch3/004101.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/lights-on/ch4/004101.png,,,,,,,,,,,,,,
50,no_voice,11,12,turn-off,171,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch1/000171.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch2/000171.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch3/000171.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch4/000171.png,,,,,,,,,,,,,,
51,no_voice,11,12,lights-on,3044,Testing,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch1/003044.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch2/003044.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch3/003044.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch4/003044.png,,,,,,,,,,,,,,
52,no_voice,11,12,lights-on,2412,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch1/002412.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch2/002412.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch3/002412.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch4/002412.png,,,,,,,,,,,,,,
53,no_voice,11,12,lights-on,3311,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch1/003311.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch2/003311.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch3/003311.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/lights-on/ch4/003311.png,,,,,,,,,,,,,,
54,no_voice,12,12,turn-off,3354,Validation,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/turn-off/ch1/003354.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/turn-off/ch2/003354.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/turn-off/ch3/003354.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/turn-off/ch4/003354.png,,,,,,,,,,,,,,
55,no_voice,11,12,turn-off,2582,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch1/002582.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch2/002582.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch3/002582.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_11/turn-off/ch4/002582.png,,,,,,,,,,,,,,
56,no_voice,12,12,turn-off,4290,Training,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/turn-off/ch1/004290.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/turn-off/ch2/004290.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/turn-off/ch3/004290.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/turn-off/ch4/004290.png,,,,,,,,,,,,,,
57,no_voice,12,12,turn-off,4074,Testing,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/turn-off/ch1/004074.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/turn-off/ch2/004074.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/turn-off/ch3/004074.png,/Users/kyy/cerebro_train/images_scaled/osc_test2/no_voice/12_12/turn-off/ch4/004074.png,,,,,,,,,,,,,,
